swab_id,individual,InitialStage,Temperature, avg_ct_score, avg_ge_score,ZE, date_collected,day, species, lifestage, gosner_stage, weight, svl, sex, notes, frog_condition, total_wt, bag_wt, part_swabbed, source_location, live_zsp_count (zsp/ml), sample_type, zsp_count_notes, container, life_stage, 
TExpC26_3_Apr29,C26_3,culture,26,35.5066,0.5112,40.896, 04/29/2009,44, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_3_May2,C26_3,culture,26,35.1682,0.6363,50.904, 05/02/2009,47, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, several dead zsps; no debris,,,
TExpC26_3_May5,C26_3,culture,26,36.9506,0.2008,16.064, 05/05/2009,50, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_3_May8,C26_3,culture,26,36.4086,0.2852,22.816, 05/08/2009,53, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  -,,,
TExpC26_3_May11,C26_3,culture,26,36.96,0.3423,27.384, 05/11/2009,56, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, some cells and sporangia,,,
TExpC26_3_May14,C26_3,culture,26,34.3225,2.1223,169.784, 05/14/2009,59, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, some zsps no movement,,,
TExpC26_3_May17,C26_3,culture,26,38.5517,0.1138,9.104, 05/17/2009,62, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps little debris,,,
TExpC26_3_May20,C26_3,culture,26,35.6835,0.8278,66.224, 05/20/2009,65, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few to no cells in squares no sporangia,,,
TExpC26_3_Jun1,C26_3,culture,26,37.0842,0.453,36.24, 06/01/2009,77, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, some zsps no debris,,,
TExpC26_3_Jun4,C26_3,culture,26,37.6018,0.3243,25.944, 06/04/2009,80, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, fews pores lots of debris,,,
TExpC26_3_Jun7,C26_3,culture,26,37.3403,0.384,30.72, 06/07/2009,83, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps no debris,,,
TexpC26_3_Jun10,C26_3,culture,26,33.4032,0.3546,28.368, 06/10/2009,86, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few cells no debris,,,
TExpC26_3_Jun13,C26_3,culture,26,38.0052,0.2056,16.448, 06/13/2009,89, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, many zsps and intact sporangia none moving,,,
TExpC26_3_Jun16,C26_3,culture,26,37.8853,0.223,17.84, 06/16/2009,92, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few spores,,,
TExpC26_3_Jun19,C26_3,culture,26,37.9434,0.2144,17.152, 06/19/2009,95, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few spores little debris,,,
TExpC26_3_Jun22,C26_3,culture,26,37.4096,0.3672,29.376, 06/22/2009,98, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few spores some debris,,,
TExpC26_3_Jun25,C26_3,culture,26,37.3488,0.3819,30.552, 06/25/2009,101, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps no debris,,,
TExpC26_3_Jun28,C26_3,culture,26,38.9151,0.1112,8.896, 06/28/2009,104, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps little debris,,,
TExpC26_3_Jul1,C26_3,culture,26,38.7913,0.0852,6.816, 07/01/2009,107, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps no debris,,,
TExpC26_3_Jul4,C26_3,culture,26,38.1341,0.1413,11.304, 07/04/2009,110, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few zsps no debris,,,
TExpC26_3_Jul7,C26_3,culture,26,37.34,0.384,30.72, 07/07/2009,113, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, no zsps little debris,,,
TexpC26_3_Jul10,C26_3,culture,26,37.2253,0.3051,24.408, 07/10/2009,116, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps little debris,,,
TExpC26_3_Jul13,C26_3,culture,26,38.1985,0.1278,10.224, 07/13/2009,119, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, no zsps no debris,,,
TExpC26_4_Mar24A,C26_4,culture,26,36.159,0.5756,46.048,3/20/09,4,,,,,,,,,,,,,,,,,,
TExpC26_4_Mar27,C26_4,culture,26,37.3354,0.2669,21.352, 03/27/2009,11, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_Mar30,C26_4,culture,26,32.5244,0.7041,56.328, 03/30/2009,14, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_Apr8,C26_4,culture,26,33.97,1.4237,113.896, 04/08/2009,23, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_Apr11,C26_4,culture,26,36.42,0.7694,61.552, 04/11/2009,26, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_Apr14,C26_4,culture,26,35.673,0.7427,59.416, 04/14/2009,29, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_Apr17,C26_4,culture,26,36.2801,0.4896,39.168, 04/17/2009,32, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very little debris no zsps or sporangia present,,,
TExpC26_4_Apr20,C26_4,culture,26,35.5587,0.8033,64.264, 04/20/2009,35, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_Apr23,C26_4,culture,26,35.8559,0.6694,53.552, 04/23/2009,38, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  -,,,
TExpC26_4_Apr26,C26_4,culture,26,35.6794,0.7532,60.256, 04/26/2009,41, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, debris,,,
TExpC26_4_Apr29,C26_4,culture,26,36.1357,0.3402,27.216, 04/29/2009,44, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_May2,C26_4,culture,26,31.7584,5.7779,462.232, 05/02/2009,47, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few dead zsps; no debris,,,
TExpC26_4_May5,C26_4,culture,26,32.4575,3.6757,294.056, 05/05/2009,50, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC26_4_May8,C26_4,culture,26,37.6116,0.1309,10.472, 05/08/2009,53, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  -,,,
TExpC26_4_May11,C26_4,culture,26,36.4635,0.4826,38.608, 05/11/2009,56, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few cells and sporangia,,,
TExpC26_4_May14,C26_4,culture,26,40.323,0.0334,2.672, 05/14/2009,59, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, debris few zsps,,,
TExpC26_4_May17,C26_4,culture,26,36.4005,0.5041,40.328, 05/17/2009,62, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, some zsps little debris,,,
TExpC26_4_May20,C26_4,culture,26,36.5055,0.4688,37.504, 05/20/2009,65, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few to no cells in squares one small sporangium,,,
TExpC26_4_Jun1,C26_4,culture,26,34.961,1.7829,142.632, 06/01/2009,77, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, some zsps no debris,,,
TExpC26_4_Jun4,C26_4,culture,26,38.2663,0.2112,16.896, 06/04/2009,80, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few spores little debris,,,
TExpC26_4_Jun7,C26_4,culture,26,37.7925,0.2868,22.944, 06/07/2009,83, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps little debris,,,
TexpC26_4_Jun10,C26_4,culture,26,33.7616,0.2805,22.44, 06/10/2009,86, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few cells little debris,,,
TExpC26_4_Jun13,C26_4,culture,26,31.8513,13.1687,1053.496, 06/13/2009,89, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, many zsps and intact sporangia none moving,,,
TExpC26_4_Jun16,C26_4,culture,26,37.2084,0.3524,28.192, 06/16/2009,92, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few spores,,,
TExpC26_4_Jun19,C26_4,culture,26,37.3764,0.3145,25.16, 06/19/2009,95, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, many spores none moving little debris,,,
TExpC26_4_Jun22,C26_4,culture,26,38.1982,0.2207,17.656, 06/22/2009,98, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few spores little debris,,,
TExpC26_4_Jun25,C26_4,culture,26,33.462,4.6906,375.248, 06/25/2009,101, Bd,,,,,,,,,,, 60 Lake,2000, liquid culture, some zsps no debris,,,
TExpC26_4_Jun28,C26_4,culture,26,37.7231,0.2489,19.912, 06/28/2009,104, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps some debris,,,
TExpC26_4_Jul1,C26_4,culture,26,37.269,0.2444,19.552, 07/01/2009,107, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps little debris,,,
TExpC26_4_Jul4,C26_4,culture,26,38.7924,0.0908,7.264, 07/04/2009,110, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few zsps no debris,,,
TExpC26_4_Jul7,C26_4,culture,26,38.9319,0.1375,11, 07/07/2009,113, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, no zsps some debris,,,
TexpC26_4_Jul10,C26_4,culture,26,37.277,0.2953,23.624, 07/10/2009,116, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, no zsps no debris,,,
TExpC26_4_Jul13,C26_4,culture,26,35.4203,0.7862,62.896, 07/13/2009,119, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, no zsps some air bubbles,,,
TExpCX_1_Mar16,CX_1,culture,X,38.2674,0.1777,14.216, 03/19/2009,3, Bd,,,,,,,,,,, 60 Lake,18000, liquid culture,,,,
TExpCX_1_Apr2,CX_1,culture,X,34.8358,1.3195,105.56, 04/02/2009,17, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpCX_2_Mar16,CX_2,culture,X,35.1968,1.3297,106.376, 03/19/2009,3, Bd,,,,,,,,,,, 60 Lake,23000, liquid culture,,,,
TExpCX_2_Apr2,CX_2,culture,X,35.3143,0.9501,76.008, 04/02/2009,17, Bd,,,,,,,,,,, 60 Lake,2000, liquid culture,  - ,,,
TExpCX_3_Mar16,CX_3,culture,X,37.3049,0.3339,26.712, 03/19/2009,3, Bd,,,,,,,,,,, 60 Lake,12000, liquid culture,,,,
TExpCX_3_Apr2,CX_3,culture,X,35.0482,1.1405,91.24, 04/02/2009,17, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpCX_4_Mar16,CX_4,culture,X,34.6184,1.9427,155.416, 03/19/2009,3, Bd,,,,,,,,,,, 60 Lake,13000, liquid culture,,,,
TExpCX_4_Apr2,CX_4,culture,X,35.6163,0.7722,61.776, 04/02/2009,17, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpS20_1_Mar16,S20_1,subadult,20,0,0,0, 03/16/2009,0, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_1_Mar24,S20_1,subadult,20,40.5174,0.0385,3.08, 03/24/2009,8, , ,46,,,,,,,, L,,,,,,,
TExpS20_1_Mar27,S20_1,subadult,20,35.0786,1.2973,103.784, 03/27/2009,11, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_1_Mar30,S20_1,subadult,20,31.3716,1.3838,110.704, 03/30/2009,14, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_1_Apr2,S20_1,subadult,20,35.0625,1.1785,94.28, 04/02/2009,17, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Apr5,S20_1,subadult,20,35.9955,0.5759,46.072, 04/05/2009,20, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_1_Apr8,S20_1,subadult,20,29.2364,33.7452,2699.616, 04/08/2009,23, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_1_Apr11,S20_1,subadult,20,28.7448,92.3845,7390.76, 04/11/2009,26, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_1_Apr14,S20_1,subadult,20,37.27245,0.2729,21.832, 04/14/2009,29, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Apr17,S20_1,subadult,20,36.5553,0.4748,37.984, 04/17/2009,32, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Apr20,S20_1,subadult,20,34.4122,1.887,150.96, 04/20/2009,35, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Apr23,S20_1,subadult,20,34.1814,3.1093,248.744, 04/23/2009,38, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Apr26,S20_1,subadult,20,33.7207,2.7862,222.896, 04/26/2009,41, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Apr29,S20_1,subadult,20,33.0277,2.1411,171.288, 04/29/2009,44, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May2,S20_1,subadult,20,29.387,20.7554,1660.432, 05/02/2009,47, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May5,S20_1,subadult,20,29.801,2.5124,200.992, 05/05/2009,50, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May8,S20_1,subadult,20,0,0,0, 05/08/2009,53, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May11,S20_1,subadult,20,31.3243,0.9088,72.704, 05/11/2009,56, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May14,S20_1,subadult,20,29.0921,41.0221,3281.768, 05/14/2009,59, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May17,S20_1,subadult,20,33.5378,1.9334,154.672, 05/17/2009,62, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May20,S20_1,subadult,20,35.202,0.6161,49.288, 05/20/2009,65, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May23,S20_1,subadult,20,38.5382,0.1149,9.192, 05/23/2009,68, Rana sierrae, subadult,46,,,, SUPER SKINNY, HEALTHY?,,, L,,,,,,,
TExpS20_1_May26,S20_1,subadult,20,33.512,1.4018,112.144, 05/26/2009,71, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_May29,S20_1,subadult,20,41.8776,0.0062,0.496, 05/29/2009,74, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun1,S20_1,subadult,20,33.5187,1.5388,123.104, 06/01/2009,77, Rana sierrae, subadult,46,,37,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun4,S20_1,subadult,20,35.1286,0.5314,42.512, 06/04/2009,80, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun7,S20_1,subadult,20,37.616,0.187,14.96, 06/07/2009,83, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun10,S20_1,subadult,20,34.8845,0.1346,10.768, 06/10/2009,86, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun13,S20_1,subadult,20,0,0,0, 06/13/2009,89, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun16,S20_1,subadult,20,38.6845,0.116,9.28, 06/16/2009,92, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun19,S20_1,subadult,20,31.48,9.8244,785.952, 06/19/2009,95, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun22,S20_1,subadult,20,41.3582,0.0126,1.008, 06/22/2009,98, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jun25,S20_1,subadult,20,29.4353,55.4598,4436.784, 06/25/2009,101, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TexpS20_1_Jun28,S20_1,subadult,20,42.4685,0.0238,1.904, 06/28/2009,104, Rana sierrae, subadult,46,,37.1,,, HEALTHY,,, L,,,,,,,
TexpS20_1_Jul1,S20_1,subadult,20,35.8749,1.7676,141.408, 07/01/2009,107, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jul4,S20_1,subadult,20,34.7726,1.4375,115, 07/04/2009,110, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jul7,S20_1,subadult,20,34.7171,0.608,48.64, 07/07/2009,113, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jul10,S20_1,subadult,20,29.1758,49.4078,3952.624, 07/10/2009,116, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_1_Jul13,S20_1,subadult,20,37.5697,0.2454,19.632, 07/13/2009,119, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Mar16,S20_2,subadult,20,0,0,0, 03/16/2009,0, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_2_Mar24,S20_2,subadult,20,35.3605,1.081,86.48, 03/24/2009,8, , , ,,,,,,,, L,,,,,,,
TExpS20_2_Mar27,S20_2,subadult,20,40.2882,0.0446,3.568, 03/27/2009,11, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_2_Mar30,S20_2,subadult,20,38.6423,0.0195,1.56, 03/30/2009,14, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_2_Apr2,S20_2,subadult,20,36.73,0.3963,31.704, 04/02/2009,17, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Apr5,S20_2,subadult,20,33.4081,3.359,268.72, 04/05/2009,20, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_2_Apr8,S20_2,subadult,20,30.2609,17.0086,1360.688, 04/08/2009,23, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_2_Apr11,S20_2,subadult,20,36.7065,0.6435,51.48, 04/11/2009,26, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_2_Apr14,S20_2,subadult,20,35.2189,1.1225,89.8, 04/14/2009,29, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Apr17,S20_2,subadult,20,31.3904,13.2054,1056.432, 04/17/2009,32, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Apr20,S20_2,subadult,20,29.6677,40.0358,3202.864, 04/20/2009,35, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Apr23,S20_2,subadult,20,31.5783,15.7727,1261.816, 04/23/2009,38, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Apr26,S20_2,subadult,20,26.3894,372.791,29823.28, 04/26/2009,41, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Apr29,S20_2,subadult,20,27.6643,60.8037,4864.296, 04/29/2009,44, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May2,S20_2,subadult,20,31.9627,4.1612,332.896, 05/02/2009,47, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May5,S20_2,subadult,20,25.0349,60.495,4839.6, 05/05/2009,50, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May8,S20_2,subadult,20,0,0,0, 05/08/2009,53, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May11,S20_2,subadult,20,0,0,0, 05/11/2009,56, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May14,S20_2,subadult,20,32.5746,3.7477,299.816, 05/14/2009,59, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May17,S20_2,subadult,20,33.9694,1.4371,114.968, 05/17/2009,62, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May20,S20_2,subadult,20,29.2865,35.8945,2871.56, 05/20/2009,65, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May23,S20_2,subadult,20,34.1152,2.4496,195.968, 05/23/2009,68, Rana sierrae, subadult,46,,,, VENTRAL RED, HEALTHY,,, L,,,,,,,
TExpS20_2_May26,S20_2,subadult,20,36.5465,0.1711,13.688, 05/26/2009,71, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_May29,S20_2,subadult,20,31.8634,4.5913,367.304, 05/29/2009,74, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun1,S20_2,subadult,20,33.517,1.5405,123.24, 06/01/2009,77, Rana sierrae, subadult,46,,35,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun4,S20_2,subadult,20,31.7075,5.0893,407.144, 06/04/2009,80, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun7,S20_2,subadult,20,35.0245,1.0185,81.48, 06/07/2009,83, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun10,S20_2,subadult,20,37.9034,0.0187,1.496, 06/10/2009,86, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun13,S20_2,subadult,20,0,0,0, 06/13/2009,89, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun16,S20_2,subadult,20,36.1228,0.6262,50.096, 06/16/2009,92, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun19,S20_2,subadult,20,35.4414,0.679,54.32, 06/19/2009,95, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun22,S20_2,subadult,20,35.9439,0.4838,38.704, 06/22/2009,98, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jun25,S20_2,subadult,20,33.3876,3.5926,287.408, 06/25/2009,101, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TexpS20_2_Jun28,S20_2,subadult,20,34.5757,4.1322,330.576, 06/28/2009,104, Rana sierrae, subadult,46,,35.5,,, HEALTHY,,, L,,,,,,,
TexpS20_2_Jul1,S20_2,subadult,20,32.1095,20.7123,1656.984, 07/01/2009,107, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jul4,S20_2,subadult,20,43.6472,0.0053,0.424, 07/04/2009,110, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jul7,S20_2,subadult,20,26.5945,169.4635,13557.08, 07/07/2009,113, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jul10,S20_2,subadult,20,31.4334,11.8611,948.888, 07/10/2009,116, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_2_Jul13,S20_2,subadult,20,35.8597,0.7232,57.856, 07/13/2009,119, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Mar16,S20_3,subadult,20,0,0,0, 03/16/2009,0, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_3_Mar24,S20_3,subadult,20,38.5886,0.1339,10.712, 03/24/2009,8, , , ,,,,,,,, ,,,,,,,
TExpS20_3_Mar27,S20_3,subadult,20,36.5136,0.5127,41.016, 03/27/2009,11, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_3_Mar30,S20_3,subadult,20,31.9249,1.0005,80.04, 03/30/2009,14, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_3_Apr2,S20_3,subadult,20,33.9624,2.4184,193.472, 04/02/2009,17, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Apr5,S20_3,subadult,20,34.9046,1.2113,96.904, 04/05/2009,20, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_3_Apr8,S20_3,subadult,20,29.1267,36.3119,2904.952, 04/08/2009,23, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_3_Apr11,S20_3,subadult,20,32.4079,9.4008,752.064, 04/11/2009,26, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpS20_3_Apr14,S20_3,subadult,20,31.9706,9.089,727.12, 04/14/2009,29, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Apr17,S20_3,subadult,20,36.7598,0.4162,33.296, 04/17/2009,32, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Apr20,S20_3,subadult,20,37.1783,0.3179,25.432, 04/20/2009,35, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Apr23,S20_3,subadult,20,32.8857,6.9776,558.208, 04/23/2009,38, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Apr26,S20_3,subadult,20,27.8294,142.4893,11399.144, 04/26/2009,41, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Apr29,S20_3,subadult,20,26.5898,118.8755,9510.04, 04/29/2009,44, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May2,S20_3,subadult,20,31.9676,4.1483,331.864, 05/02/2009,47, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May5,S20_3,subadult,20,26.655,20.5144,1641.152, 05/05/2009,50, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May8,S20_3,subadult,20,35.4038,0.0597,4.776, 05/08/2009,53, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May11,S20_3,subadult,20,34.2563,1.1479,91.832, 05/11/2009,56, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May14,S20_3,subadult,20,32.3636,4.3323,346.584, 05/14/2009,59, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May17,S20_3,subadult,20,33.0986,2.6144,209.152, 05/17/2009,62, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May20,S20_3,subadult,20,33.4039,2.1197,169.576, 05/20/2009,65, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May23,S20_3,subadult,20,38.234,0.1418,11.344, 05/23/2009,68, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May26,S20_3,subadult,20,38.8664,0.0343,2.744, 05/26/2009,71, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_May29,S20_3,subadult,20,0,0,0, 05/29/2009,74, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpS20_3_Jun1,S20_3,subadult,20,36.0912,0.2814,22.512, 06/01/2009,77, Rana sierrae, subadult,46,,36.5,,, HEALTHY,,, L,,,,,,,
